origin,dist,orig_latt,orig_long,dist_latt,dist_long,weight,distance,travel_type_id,duration
1271,1332,41.01766,28.9688,41.1197,29.0254,428,13746,1,42.8
1271,1334,41.01766,28.9688,41.0312,28.9391,433,13914,1,43.3
1271,1336,41.01766,28.9688,41.0042,28.9773,54,1603,1,5.4
1271,1338,41.01766,28.9688,41.0422,28.9485,433,13914,1,43.3
1271,1339,41.01766,28.9688,41.0479,28.9337,433,13914,1,43.3
1271,1341,41.01766,28.9688,41.0311,28.9391,433,13914,1,43.3
1271,1343,41.01766,28.9688,41.0062,28.9747,43,1288,1,4.3
1271,1346,41.01766,28.9688,41.026455,28.980856,1,45,1,0.1
1271,1350,41.01766,28.9688,41.0391,29.0004,0,15,1,0
1271,1360,41.01766,28.9688,41.027418,28.983277,0,12,1,0
1271,1397,41.01766,28.9688,41.0429,28.9348,433,13914,1,43.3
1271,1400,41.01766,28.9688,41.0096,28.9818,47,1410,1,4.7
1271,1401,41.01766,28.9688,41.0266,28.9844,4,144,1,0.4
1272,1249,41.0161,28.9642,41.024561,28.979458,375,11082,1,37.5
1272,1251,41.0161,28.9642,41.026726,28.981262,372,11005,1,37.2
1272,1259,41.0161,28.9642,41.01586,28.955911,19,611,1,1.9
1272,1261,41.0161,28.9642,41.037647,28.996266,371,10951,1,37.1
1272,1263,41.0161,28.9642,41.031442,28.936176,89,2864,1,8.9
1272,1264,41.0161,28.9642,41.0115,28.9833,419,12387,1,41.9
1272,1268,41.0161,28.9642,41.0258,28.9744,2,86,1,0.2
1272,1269,41.0161,28.9642,41.0426,29.0398,440,13018,1,44
1272,1271,41.0161,28.9642,41.01766,28.9688,374,11050,1,37.4
1272,1272,41.0161,28.9642,41.0161,28.9642,0,0,1,0
1272,1273,41.0161,28.9642,41.007915,28.979345,421,12460,1,42.1
1272,1275,41.0161,28.9642,41.0168,28.9719,382,11298,1,38.2
1272,1276,41.0161,28.9642,41.0117,28.9813,414,12257,1,41.4
1272,1280,41.0161,28.9642,41.0085,28.9801,421,12455,1,42.1
1272,1284,41.0161,28.9642,41.0053,28.9768,424,12533,1,42.4
1272,1286,41.0161,28.9642,41.037002,28.985092,3,103,1,0.3
1272,1291,41.0161,28.9642,41.0492,29.0111,367,10835,1,36.7
1272,1292,41.0161,28.9642,41.0848,29.0567,354,10471,1,35.4
1272,1293,41.0161,28.9642,41.0292,28.9611,36,1162,1,3.6
1272,1294,41.0161,28.9642,40.9735,28.7844,15571,479533,1,1539.8
1272,1295,41.0161,28.9642,41.01903,28.95036,39,1256,1,3.9
1272,1296,41.0161,28.9642,41.0047,28.97222,417,12322,1,41.7
1272,1297,41.0161,28.9642,41.0127,28.96448,379,11216,1,37.9
1272,1298,41.0161,28.9642,40.9643,28.7995,15574,479631,1,1540.1
1272,1299,41.0161,28.9642,41.0085,28.98108,423,12510,1,42.3
1272,1319,41.0161,28.9642,41.0211,29.0041,432,12773,1,43.2
1272,1320,41.0161,28.9642,41.0379,29.9553,3358,78291,1,333
1272,1326,41.0161,28.9642,41.0083,28.9778,417,12340,1,41.7
1272,1328,41.0161,28.9642,40.8766,29.0906,698,21000,1,69.8
1272,1329,41.0161,28.9642,41.0793,29.06509,386,11406,1,38.6
1272,1332,41.0161,28.9642,41.1197,29.0254,84,2696,1,8.4
1272,1334,41.0161,28.9642,41.0312,28.9391,89,2864,1,8.9
1272,1336,41.0161,28.9642,41.0042,28.9773,428,12653,1,42.8
1272,1338,41.0161,28.9642,41.0422,28.9485,89,2864,1,8.9
1272,1339,41.0161,28.9642,41.0479,28.9337,89,2864,1,8.9
1272,1341,41.0161,28.9642,41.0311,28.9391,89,2864,1,8.9
1272,1343,41.0161,28.9642,41.0062,28.9747,417,12339,1,41.7
1272,1346,41.0161,28.9642,41.026455,28.980856,372,11004,1,37.2
1272,1350,41.0161,28.9642,41.0391,29.0004,374,11065,1,37.4
1272,1360,41.0161,28.9642,41.027418,28.983277,374,11062,1,37.4
1272,1397,41.0161,28.9642,41.0429,28.9348,89,2864,1,8.9
1272,1400,41.0161,28.9642,41.0096,28.9818,421,12460,1,42.1
1272,1401,41.0161,28.9642,41.0266,28.9844,379,11194,1,37.9
1273,1249,41.007915,28.979345,41.024561,28.979458,41,1378,1,4.1
1273,1251,41.007915,28.979345,41.026726,28.981262,43,1455,1,4.3
1273,1259,41.007915,28.979345,41.01586,28.955911,404,13071,1,40.4
1273,1261,41.007915,28.979345,41.037647,28.996266,44,1509,1,4.4
1273,1263,41.007915,28.979345,41.031442,28.936176,475,15325,1,47.5
1273,1264,41.007915,28.979345,41.0115,28.9833,2,73,1,0.2
1273,1268,41.007915,28.979345,41.0258,28.9744,382,12374,1,38.2
1273,1269,41.007915,28.979345,41.0426,29.0398,18,557,1,1.8
1273,1271,41.007915,28.979345,41.01766,28.9688,42,1410,1,4.2
1273,1272,41.007915,28.979345,41.0161,28.9642,385,12460,1,38.5
1273,1273,41.007915,28.979345,41.007915,28.979345,0,0,1,0
1273,1275,41.007915,28.979345,41.0168,28.9719,34,1162,1,3.4
1273,1276,41.007915,28.979345,41.0117,28.9813,6,203,1,0.6
1273,1280,41.007915,28.979345,41.0085,28.9801,0,5,1,0
1273,1284,41.007915,28.979345,41.0053,28.9768,2,72,1,0.2
1273,1286,41.007915,28.979345,41.037002,28.985092,382,12357,1,38.2
1273,1291,41.007915,28.979345,41.0492,29.0111,48,1625,1,4.8
1273,1292,41.007915,28.979345,41.0848,29.0567,59,1989,1,5.9
1273,1293,41.007915,28.979345,41.0292,28.9611,421,13623,1,42.1
1273,1294,41.007915,28.979345,40.9735,28.7844,15149,467073,1,1497.7
1273,1295,41.007915,28.979345,41.01903,28.95036,424,13717,1,42.4
1273,1296,41.007915,28.979345,41.0047,28.97222,4,138,1,0.4
1273,1297,41.007915,28.979345,41.0127,28.96448,37,1244,1,3.7
1273,1298,41.007915,28.979345,40.9643,28.7995,15152,467170,1,1497.9
1273,1299,41.007915,28.979345,41.0085,28.98108,1,50,1,0.1
1273,1319,41.007915,28.979345,41.0211,29.0041,10,312,1,1
1273,1320,41.007915,28.979345,41.0379,29.9553,2936,65830,1,290.8
1273,1326,41.007915,28.979345,41.0083,28.9778,3,120,1,0.3
1273,1328,41.007915,28.979345,40.8766,29.0906,276,8540,1,27.6
1273,1329,41.007915,28.979345,41.0793,29.06509,31,1054,1,3.1
1273,1332,41.007915,28.979345,41.1197,29.0254,470,15157,1,47
1273,1334,41.007915,28.979345,41.0312,28.9391,475,15325,1,47.5
1273,1336,41.007915,28.979345,41.0042,28.9773,6,192,1,0.6
1273,1338,41.007915,28.979345,41.0422,28.9485,475,15325,1,47.5
1273,1339,41.007915,28.979345,41.0479,28.9337,475,15325,1,47.5
1273,1341,41.007915,28.979345,41.0311,28.9391,475,15325,1,47.5
1273,1343,41.007915,28.979345,41.0062,28.9747,3,121,1,0.3
1273,1346,41.007915,28.979345,41.026455,28.980856,43,1456,1,4.3
1273,1350,41.007915,28.979345,41.0391,29.0004,41,1395,1,4.1
1273,1360,41.007915,28.979345,41.027418,28.983277,41,1398,1,4.1
1273,1397,41.007915,28.979345,41.0429,28.9348,475,15325,1,47.5
1273,1400,41.007915,28.979345,41.0096,28.9818,0,0,1,0
1273,1401,41.007915,28.979345,41.0266,28.9844,37,1266,1,3.7
1275,1249,41.0168,28.9719,41.024561,28.979458,6,215,1,0.6
1275,1251,41.0168,28.9719,41.026726,28.981262,8,292,1,0.8
1275,1259,41.0168,28.9719,41.01586,28.955911,370,11909,1,37
1275,1261,41.0168,28.9719,41.037647,28.996266,10,346,1,1
1275,1263,41.0168,28.9719,41.031442,28.936176,440,14162,1,44
1275,1264,41.0168,28.9719,41.0115,28.9833,36,1089,1,3.6
1275,1268,41.0168,28.9719,41.0258,28.9744,348,11211,1,34.8
1275,1269,41.0168,28.9719,41.0426,29.0398,57,1720,1,5.7
1275,1271,41.0168,28.9719,41.01766,28.9688,7,247,1,0.7
1275,1272,41.0168,28.9719,41.0161,28.9642,350,11298,1,35
1275,1273,41.0168,28.9719,41.007915,28.979345,39,1162,1,3.9
1275,1275,41.0168,28.9719,41.0168,28.9719,0,0,1,0
1275,1276,41.0168,28.9719,41.0117,28.9813,32,959,1,3.2
1275,1280,41.0168,28.9719,41.0085,28.9801,38,1157,1,3.8
1275,1284,41.0168,28.9719,41.0053,28.9768,41,1235,1,4.1
1275,1286,41.0168,28.9719,41.037002,28.985092,347,11194,1,34.7
1275,1291,41.0168,28.9719,41.0492,29.0111,13,463,1,1.3
1275,1292,41.0168,28.9719,41.0848,29.0567,24,826,1,2.4
1275,1293,41.0168,28.9719,41.0292,28.9611,387,12460,1,38.7
1275,1294,41.0168,28.9719,40.9735,28.7844,15188,468235,1,1501.6
1275,1295,41.0168,28.9719,41.01903,28.95036,390,12554,1,39
1275,1296,41.0168,28.9719,41.0047,28.97222,34,1024,1,3.4
1275,1297,41.0168,28.9719,41.0127,28.96448,2,81,1,0.2
1275,1298,41.0168,28.9719,40.9643,28.7995,15191,468333,1,1501.8
1275,1299,41.0168,28.9719,41.0085,28.98108,40,1212,1,4
1275,1319,41.0168,28.9719,41.0211,29.0041,49,1475,1,4.9
1275,1320,41.0168,28.9719,41.0379,29.9553,2975,66993,1,294.7
1275,1326,41.0168,28.9719,41.0083,28.9778,35,1042,1,3.5
1275,1328,41.0168,28.9719,40.8766,29.0906,315,9702,1,31.5
1275,1329,41.0168,28.9719,41.0793,29.06509,3,108,1,0.3
1275,1332,41.0168,28.9719,41.1197,29.0254,435,13994,1,43.5
1275,1334,41.0168,28.9719,41.0312,28.9391,440,14162,1,44
1275,1336,41.0168,28.9719,41.0042,28.9773,45,1355,1,4.5
1275,1338,41.0168,28.9719,41.0422,28.9485,440,14162,1,44
1275,1339,41.0168,28.9719,41.0479,28.9337,440,14162,1,44
1275,1341,41.0168,28.9719,41.0311,28.9391,440,14162,1,44
1275,1343,41.0168,28.9719,41.0062,28.9747,35,1041,1,3.5
1275,1346,41.0168,28.9719,41.026455,28.980856,8,293,1,0.8
1275,1350,41.0168,28.9719,41.0391,29.0004,6,232,1,0.6
1275,1360,41.0168,28.9719,41.027418,28.983277,7,235,1,0.7
1275,1397,41.0168,28.9719,41.0429,28.9348,440,14162,1,44
1275,1400,41.0168,28.9719,41.0096,28.9818,39,1162,1,3.9
1275,1401,41.0168,28.9719,41.0266,28.9844,3,103,1,0.3
1276,1249,41.0117,28.9813,41.024561,28.979458,34,1174,1,3.4
1276,1251,41.0117,28.9813,41.026726,28.981262,37,1251,1,3.7
1276,1259,41.0117,28.9813,41.01586,28.955911,398,12868,1,39.8
1276,1261,41.0117,28.9813,41.037647,28.996266,38,1306,1,3.8
1276,1263,41.0117,28.9813,41.031442,28.936176,469,15121,1,46.9
1276,1264,41.0117,28.9813,41.0115,28.9833,4,130,1,0.4
1276,1268,41.0117,28.9813,41.0258,28.9744,376,12171,1,37.6
1276,1269,41.0117,28.9813,41.0426,29.0398,25,761,1,2.5
1276,1271,41.0117,28.9813,41.01766,28.9688,35,1207,1,3.5
1276,1272,41.0117,28.9813,41.0161,28.9642,379,12257,1,37.9
1276,1273,41.0117,28.9813,41.007915,28.979345,6,203,1,0.6
1276,1275,41.0117,28.9813,41.0168,28.9719,28,959,1,2.8
1276,1276,41.0117,28.9813,41.0117,28.9813,0,0,1,0
1276,1280,41.0117,28.9813,41.0085,28.9801,6,197,1,0.6
1276,1284,41.0117,28.9813,41.0053,28.9768,9,276,1,0.9
1276,1286,41.0117,28.9813,41.037002,28.985092,376,12153,1,37.6
1276,1291,41.0117,28.9813,41.0492,29.0111,42,1422,1,4.2
1276,1292,41.0117,28.9813,41.0848,29.0567,53,1786,1,5.3
1276,1293,41.0117,28.9813,41.0292,28.9611,415,13419,1,41.5
1276,1294,41.0117,28.9813,40.9735,28.7844,15156,467276,1,1498.3
1276,1295,41.0117,28.9813,41.01903,28.95036,418,13513,1,41.8
1276,1296,41.0117,28.9813,41.0047,28.97222,2,65,1,0.2
1276,1297,41.0117,28.9813,41.0127,28.96448,30,1040,1,3
1276,1298,41.0117,28.9813,40.9643,28.7995,15159,467374,1,1498.6
1276,1299,41.0117,28.9813,41.0085,28.98108,8,253,1,0.8
1276,1319,41.0117,28.9813,41.0211,29.0041,17,516,1,1.7
1276,1320,41.0117,28.9813,41.0379,29.9553,2943,66034,1,291.5
1276,1326,41.0117,28.9813,41.0083,28.9778,2,83,1,0.2
1276,1328,41.0117,28.9813,40.8766,29.0906,283,8743,1,28.3
1276,1329,41.0117,28.9813,41.0793,29.06509,25,850,1,2.5
1276,1332,41.0117,28.9813,41.1197,29.0254,463,14953,1,46.3
1276,1334,41.0117,28.9813,41.0312,28.9391,469,15121,1,46.9
1276,1336,41.0117,28.9813,41.0042,28.9773,13,396,1,1.3
1276,1338,41.0117,28.9813,41.0422,28.9485,469,15121,1,46.9
1276,1339,41.0117,28.9813,41.0479,28.9337,469,15121,1,46.9
1276,1341,41.0117,28.9813,41.0311,28.9391,469,15121,1,46.9
1276,1343,41.0117,28.9813,41.0062,28.9747,2,81,1,0.2
1276,1346,41.0117,28.9813,41.026455,28.980856,37,1252,1,3.7
1276,1350,41.0117,28.9813,41.0391,29.0004,35,1191,1,3.5
1276,1360,41.0117,28.9813,41.027418,28.983277,35,1194,1,3.5
1276,1397,41.0117,28.9813,41.0429,28.9348,469,15121,1,46.9
1276,1400,41.0117,28.9813,41.0096,28.9818,6,203,1,0.6
1276,1401,41.0117,28.9813,41.0266,28.9844,31,1062,1,3.1
1280,1249,41.0085,28.9801,41.024561,28.979458,40,1372,1,4
1280,1251,41.0085,28.9801,41.026726,28.981262,43,1449,1,4.3
1280,1259,41.0085,28.9801,41.01586,28.955911,404,13066,1,40.4
1280,1261,41.0085,28.9801,41.037647,28.996266,44,1503,1,4.4
1280,1263,41.0085,28.9801,41.031442,28.936176,475,15319,1,47.5
1280,1264,41.0085,28.9801,41.0115,28.9833,2,67,1,0.2
1280,1268,41.0085,28.9801,41.0258,28.9744,382,12368,1,38.2
1280,1269,41.0085,28.9801,41.0426,29.0398,18,563,1,1.8
1280,1271,41.0085,28.9801,41.01766,28.9688,41,1405,1,4.1
1280,1272,41.0085,28.9801,41.0161,28.9642,385,12455,1,38.5
1280,1273,41.0085,28.9801,41.007915,28.979345,0,5,1,0
1280,1275,41.0085,28.9801,41.0168,28.9719,34,1157,1,3.4
1280,1276,41.0085,28.9801,41.0117,28.9813,5,197,1,0.5
1280,1280,41.0085,28.9801,41.0085,28.9801,0,0,1,0
1280,1284,41.0085,28.9801,41.0053,28.9768,2,78,1,0.2
1280,1286,41.0085,28.9801,41.037002,28.985092,382,12351,1,38.2
1280,1291,41.0085,28.9801,41.0492,29.0111,48,1620,1,4.8
1280,1292,41.0085,28.9801,41.0848,29.0567,59,1983,1,5.9
1280,1293,41.0085,28.9801,41.0292,28.9611,421,13617,1,42.1
1280,1294,41.0085,28.9801,40.9735,28.7844,15149,467078,1,1497.7
1280,1295,41.0085,28.9801,41.01903,28.95036,424,13711,1,42.4
1280,1296,41.0085,28.9801,41.0047,28.97222,3,132,1,0.3
1280,1297,41.0085,28.9801,41.0127,28.96448,36,1238,1,3.6
1280,1298,41.0085,28.9801,40.9643,28.7995,15152,467176,1,1497.9
1280,1299,41.0085,28.9801,41.0085,28.98108,1,55,1,0.1
1280,1319,41.0085,28.9801,41.0211,29.0041,10,318,1,1
1280,1320,41.0085,28.9801,41.0379,29.9553,2937,65836,1,290.8
1280,1326,41.0085,28.9801,41.0083,28.9778,3,114,1,0.3
1280,1328,41.0085,28.9801,40.8766,29.0906,276,8545,1,27.6
1280,1329,41.0085,28.9801,41.0793,29.06509,31,1048,1,3.1
1280,1332,41.0085,28.9801,41.1197,29.0254,469,15151,1,46.9
1280,1334,41.0085,28.9801,41.0312,28.9391,475,15319,1,47.5
1280,1336,41.0085,28.9801,41.0042,28.9773,6,198,1,0.6
1280,1338,41.0085,28.9801,41.0422,28.9485,475,15319,1,47.5
1280,1339,41.0085,28.9801,41.0479,28.9337,475,15319,1,47.5
1280,1341,41.0085,28.9801,41.0311,28.9391,475,15319,1,47.5
1280,1343,41.0085,28.9801,41.0062,28.9747,3,116,1,0.3
1280,1346,41.0085,28.9801,41.026455,28.980856,43,1450,1,4.3
1280,1350,41.0085,28.9801,41.0391,29.0004,41,1389,1,4.1
1280,1360,41.0085,28.9801,41.027418,28.983277,41,1392,1,4.1
1280,1397,41.0085,28.9801,41.0429,28.9348,475,15319,1,47.5
1280,1400,41.0085,28.9801,41.0096,28.9818,0,5,1,0
1280,1401,41.0085,28.9801,41.0266,28.9844,37,1260,1,3.7
1284,1249,41.0053,28.9768,41.024561,28.979458,43,1450,1,4.3
1284,1251,41.0053,28.9768,41.026726,28.981262,45,1528,1,4.5
1284,1259,41.0053,28.9768,41.01586,28.955911,406,13144,1,40.6
1284,1261,41.0053,28.9768,41.037647,28.996266,47,1582,1,4.7
1284,1263,41.0053,28.9768,41.031442,28.936176,477,15397,1,47.7
1284,1264,41.0053,28.9768,41.0115,28.9833,4,145,1,0.4
1284,1268,41.0053,28.9768,41.0258,28.9744,384,12447,1,38.4
1284,1269,41.0053,28.9768,41.0426,29.0398,16,485,1,1.6
1284,1271,41.0053,28.9768,41.01766,28.9688,44,1483,1,4.4
1284,1272,41.0053,28.9768,41.0161,28.9642,387,12533,1,38.7
1284,1273,41.0053,28.9768,41.007915,28.979345,2,72,1,0.2
1284,1275,41.0053,28.9768,41.0168,28.9719,36,1235,1,3.6
1284,1276,41.0053,28.9768,41.0117,28.9813,8,276,1,0.8
1284,1280,41.0053,28.9768,41.0085,28.9801,2,78,1,0.2
1284,1284,41.0053,28.9768,41.0053,28.9768,0,0,1,0
1284,1286,41.0053,28.9768,41.037002,28.985092,384,12430,1,38.4
1284,1291,41.0053,28.9768,41.0492,29.0111,50,1698,1,5
1284,1292,41.0053,28.9768,41.0848,29.0567,61,2062,1,6.1
1284,1293,41.0053,28.9768,41.0292,28.9611,424,13695,1,42.4
1284,1294,41.0053,28.9768,40.9735,28.7844,15147,467000,1,1497.4
1284,1295,41.0053,28.9768,41.01903,28.95036,427,13789,1,42.7
1284,1296,41.0053,28.9768,41.0047,28.97222,6,210,1,0.6
1284,1297,41.0053,28.9768,41.0127,28.96448,39,1316,1,3.9
1284,1298,41.0053,28.9768,40.9643,28.7995,15149,467098,1,1497.7
1284,1299,41.0053,28.9768,41.0085,28.98108,0,22,1,0
1284,1319,41.0053,28.9768,41.0211,29.0041,8,240,1,0.8
1284,1320,41.0053,28.9768,41.0379,29.9553,2934,65757,1,290.6
1284,1326,41.0053,28.9768,41.0083,28.9778,5,192,1,0.5
1284,1328,41.0053,28.9768,40.8766,29.0906,274,8467,1,27.4
1284,1329,41.0053,28.9768,41.0793,29.06509,33,1126,1,3.3
1284,1332,41.0053,28.9768,41.1197,29.0254,472,15230,1,47.2
1284,1334,41.0053,28.9768,41.0312,28.9391,477,15397,1,47.7
1284,1336,41.0053,28.9768,41.0042,28.9773,4,120,1,0.4
1284,1338,41.0053,28.9768,41.0422,28.9485,477,15397,1,47.7
1284,1339,41.0053,28.9768,41.0479,28.9337,477,15397,1,47.7
1284,1341,41.0053,28.9768,41.0311,28.9391,477,15397,1,47.7
1284,1343,41.0053,28.9768,41.0062,28.9747,5,194,1,0.5
1284,1346,41.0053,28.9768,41.026455,28.980856,45,1528,1,4.5
1284,1350,41.0053,28.9768,41.0391,29.0004,43,1467,1,4.3
1284,1360,41.0053,28.9768,41.027418,28.983277,43,1470,1,4.3
1284,1397,41.0053,28.9768,41.0429,28.9348,477,15397,1,47.7
1284,1400,41.0053,28.9768,41.0096,28.9818,2,73,1,0.2
1284,1401,41.0053,28.9768,41.0266,28.9844,39,1338,1,3.9
1286,1249,41.037002,28.985092,41.024561,28.979458,371,10979,1,37.1
1286,1251,41.037002,28.985092,41.026726,28.981262,369,10902,1,36.9
1286,1259,41.037002,28.985092,41.01586,28.955911,22,714,1,2.2
1286,1261,41.037002,28.985092,41.037647,28.996266,367,10847,1,36.7
1286,1263,41.037002,28.985092,41.031442,28.936176,93,2967,1,9.3
1286,1264,41.037002,28.985092,41.0115,28.9833,415,12284,1,41.5
1286,1268,41.037002,28.985092,41.0258,28.9744,0,17,1,0
1286,1269,41.037002,28.985092,41.0426,29.0398,437,12915,1,43.7
1286,1271,41.037002,28.985092,41.01766,28.9688,370,10946,1,37
1286,1272,41.037002,28.985092,41.0161,28.9642,3,103,1,0.3
1286,1273,41.037002,28.985092,41.007915,28.979345,418,12357,1,41.8
1286,1275,41.037002,28.985092,41.0168,28.9719,379,11194,1,37.9
1286,1276,41.037002,28.985092,41.0117,28.9813,411,12153,1,41.1
1286,1280,41.037002,28.985092,41.0085,28.9801,418,12351,1,41.8
1286,1284,41.037002,28.985092,41.0053,28.9768,420,12430,1,42
1286,1286,41.037002,28.985092,41.037002,28.985092,0,0,1,0
1286,1291,41.037002,28.985092,41.0492,29.0111,363,10731,1,36.3
1286,1292,41.037002,28.985092,41.0848,29.0567,351,10367,1,35.1
1286,1293,41.037002,28.985092,41.0292,28.9611,39,1265,1,3.9
1286,1294,41.037002,28.985092,40.9735,28.7844,15567,479430,1,1539.5
1286,1295,41.037002,28.985092,41.01903,28.95036,42,1359,1,4.2
1286,1296,41.037002,28.985092,41.0047,28.97222,413,12219,1,41.3
1286,1297,41.037002,28.985092,41.0127,28.96448,376,11113,1,37.6
1286,1298,41.037002,28.985092,40.9643,28.7995,15570,479528,1,1539.8
1286,1299,41.037002,28.985092,41.0085,28.98108,420,12407,1,42
1286,1319,41.037002,28.985092,41.0211,29.0041,428,12670,1,42.8
1286,1320,41.037002,28.985092,41.0379,29.9553,3355,78187,1,332.7
1286,1326,41.037002,28.985092,41.0083,28.9778,414,12237,1,41.4
1286,1328,41.037002,28.985092,40.8766,29.0906,695,20897,1,69.5
1286,1329,41.037002,28.985092,41.0793,29.06509,382,11303,1,38.2
1286,1332,41.037002,28.985092,41.1197,29.0254,87,2800,1,8.7
1286,1334,41.037002,28.985092,41.0312,28.9391,93,2967,1,9.3
1286,1336,41.037002,28.985092,41.0042,28.9773,424,12550,1,42.4
1286,1338,41.037002,28.985092,41.0422,28.9485,93,2967,1,9.3
1286,1339,41.037002,28.985092,41.0479,28.9337,93,2967,1,9.3
1286,1341,41.037002,28.985092,41.0311,28.9391,93,2967,1,9.3
1286,1343,41.037002,28.985092,41.0062,28.9747,414,12235,1,41.4
1286,1346,41.037002,28.985092,41.026455,28.980856,369,10901,1,36.9
1286,1350,41.037002,28.985092,41.0391,29.0004,371,10962,1,37.1
1286,1360,41.037002,28.985092,41.027418,28.983277,371,10959,1,37.1
1286,1397,41.037002,28.985092,41.0429,28.9348,93,2967,1,9.3
1286,1400,41.037002,28.985092,41.0096,28.9818,418,12357,1,41.8
1286,1401,41.037002,28.985092,41.0266,28.9844,375,11091,1,37.5
1291,1249,41.0492,29.0111,41.024561,28.979458,8,247,1,0.8
1291,1251,41.0492,29.0111,41.026726,28.981262,5,170,1,0.5
1291,1259,41.0492,29.0111,41.01586,28.955911,356,11446,1,35.6
1291,1261,41.0492,29.0111,41.037647,28.996266,3,116,1,0.3
1291,1263,41.0492,29.0111,41.031442,28.936176,426,13699,1,42.6
1291,1264,41.0492,29.0111,41.0115,28.9833,52,1552,1,5.2
1291,1268,41.0492,29.0111,41.0258,28.9744,334,10748,1,33.4
1291,1269,41.0492,29.0111,41.0426,29.0398,73,2183,1,7.3
1291,1271,41.0492,29.0111,41.01766,28.9688,7,215,1,0.7
1291,1272,41.0492,29.0111,41.0161,28.9642,337,10835,1,33.7
1291,1273,41.0492,29.0111,41.007915,28.979345,54,1625,1,5.4
1291,1275,41.0492,29.0111,41.0168,28.9719,15,463,1,1.5
1291,1276,41.0492,29.0111,41.0117,28.9813,47,1422,1,4.7
1291,1280,41.0492,29.0111,41.0085,28.9801,54,1620,1,5.4
1291,1284,41.0492,29.0111,41.0053,28.9768,57,1698,1,5.7
1291,1286,41.0492,29.0111,41.037002,28.985092,333,10731,1,33.3
1291,1291,41.0492,29.0111,41.0492,29.0111,0,0,1,0
1291,1292,41.0492,29.0111,41.0848,29.0567,10,363,1,1
1291,1293,41.0492,29.0111,41.0292,28.9611,373,11997,1,37.3
1291,1294,41.0492,29.0111,40.9735,28.7844,15204,468698,1,1503.1
1291,1295,41.0492,29.0111,41.01903,28.95036,376,12091,1,37.6
1291,1296,41.0492,29.0111,41.0047,28.97222,50,1487,1,5
1291,1297,41.0492,29.0111,41.0127,28.96448,12,381,1,1.2
1291,1298,41.0492,29.0111,40.9643,28.7995,15206,468796,1,1503.4
1291,1299,41.0492,29.0111,41.0085,28.98108,56,1675,1,5.6
1291,1319,41.0492,29.0111,41.0211,29.0041,65,1938,1,6.5
1291,1320,41.0492,29.0111,41.0379,29.9553,2991,67456,1,296.3
1291,1326,41.0492,29.0111,41.0083,28.9778,50,1505,1,5
1291,1328,41.0492,29.0111,40.8766,29.0906,331,10165,1,33.1
1291,1329,41.0492,29.0111,41.0793,29.06509,19,571,1,1.9
1291,1332,41.0492,29.0111,41.1197,29.0254,421,13531,1,42.1
1291,1334,41.0492,29.0111,41.0312,28.9391,426,13699,1,42.6
1291,1336,41.0492,29.0111,41.0042,28.9773,61,1818,1,6.1
1291,1338,41.0492,29.0111,41.0422,28.9485,426,13699,1,42.6
1291,1339,41.0492,29.0111,41.0479,28.9337,426,13699,1,42.6
1291,1341,41.0492,29.0111,41.0311,28.9391,426,13699,1,42.6
1291,1343,41.0492,29.0111,41.0062,28.9747,50,1504,1,5
1291,1346,41.0492,29.0111,41.026455,28.980856,5,169,1,0.5
1291,1350,41.0492,29.0111,41.0391,29.0004,7,230,1,0.7
1291,1360,41.0492,29.0111,41.027418,28.983277,7,227,1,0.7
1291,1397,41.0492,29.0111,41.0429,28.9348,426,13699,1,42.6
1291,1400,41.0492,29.0111,41.0096,28.9818,54,1625,1,5.4
1291,1401,41.0492,29.0111,41.0266,28.9844,12,359,1,1.2
1292,1249,41.0848,29.0567,41.024561,28.979458,20,611,1,2
1292,1251,41.0848,29.0567,41.026726,28.981262,17,534,1,1.7
1292,1259,41.0848,29.0567,41.01586,28.955911,345,11082,1,34.5
1292,1261,41.0848,29.0567,41.037647,28.996266,16,480,1,1.6
1292,1263,41.0848,29.0567,41.031442,28.936176,416,13335,1,41.6
1292,1264,41.0848,29.0567,41.0115,28.9833,64,1916,1,6.4
1292,1268,41.0848,29.0567,41.0258,28.9744,323,10385,1,32.3
1292,1269,41.0848,29.0567,41.0426,29.0398,85,2547,1,8.5
1292,1271,41.0848,29.0567,41.01766,28.9688,19,578,1,1.9
1292,1272,41.0848,29.0567,41.0161,28.9642,326,10471,1,32.6
1292,1273,41.0848,29.0567,41.007915,28.979345,66,1989,1,6.6
1292,1275,41.0848,29.0567,41.0168,28.9719,27,826,1,2.7
1292,1276,41.0848,29.0567,41.0117,28.9813,60,1786,1,6
1292,1280,41.0848,29.0567,41.0085,28.9801,66,1983,1,6.6
1292,1284,41.0848,29.0567,41.0053,28.9768,69,2062,1,6.9
1292,1286,41.0848,29.0567,41.037002,28.985092,323,10367,1,32.3
1292,1291,41.0848,29.0567,41.0492,29.0111,12,363,1,1.2
1292,1292,41.0848,29.0567,41.0848,29.0567,0,0,1,0
1292,1293,41.0848,29.0567,41.0292,28.9611,362,11633,1,36.2
1292,1294,41.0848,29.0567,40.9735,28.7844,15216,469062,1,1504.3
1292,1295,41.0848,29.0567,41.01903,28.95036,365,11727,1,36.5
1292,1296,41.0848,29.0567,41.0047,28.97222,62,1851,1,6.2
1292,1297,41.0848,29.0567,41.0127,28.96448,25,745,1,2.5
1292,1298,41.0848,29.0567,40.9643,28.7995,15219,469160,1,1504.6
